"mdy","year","month","day","mintemp","maxtemp","new","meltin","meltmm","total","pack","rainin","rainmm"
30053,1982,4,12,-6,5,6,0.32,8.128,978,181,NA,NA
30054,1982,4,13,-9,6,0,0,0,978,177,NA,NA
30055,1982,4,14,-11,8,0,0,0,978,171,NA,NA
30056,1982,4,15,-10,5.5,0,0,0,978,168,NA,NA
30057,1982,4,16,-12,-1,3,0.04,1.016,981,165,NA,NA
30058,1982,4,17,-17,4,0,0,0,981,163,NA,NA
30059,1982,4,18,-11,4,0,0,0,981,157,NA,NA
30060,1982,4,19,-11,5.5,0,0,0,981,155,NA,NA
30061,1982,4,20,-15,-7.5,2,0.04,1.016,983,155,NA,NA
30062,1982,4,21,-20,2,1,0.02,0.508,984,154,NA,NA
30063,1982,4,22,-18,5,0,0,0,984,148,NA,NA
30064,1982,4,23,-7.5,4,4,0.09,2.286,988,149,NA,NA
30065,1982,4,24,-5,3,15,0.39,9.906,1003,149,NA,NA
30066,1982,4,25,-11,5.5,0,0,0,1003,142,NA,NA
30067,1982,4,26,-8,5.5,5,0.1,2.54,1008,142,NA,NA
30068,1982,4,27,-7.5,4,5,0.1,2.54,1013,139,NA,NA
30069,1982,4,28,-9,8.5,0,0,0,1013,132,NA,NA
30070,1982,4,29,-7,6,1,0.02,0.508,1014,129,NA,NA
30071,1982,4,30,-7,9,0,0,0,1014,124,NA,NA
30072,1982,5,1,-4.5,10,0,0,0,1014,119,NA,NA
30073,1982,5,2,-6,13.5,0,0,0,1014,114,NA,NA
30074,1982,5,3,-5,9,0,0,0,1014,107,NA,NA
30075,1982,5,4,0,9.5,0,0,0,1014,100,NA,NA
30076,1982,5,5,-9,0.5,7,0.14,3.556,1021,101,NA,NA
30077,1982,5,6,-12,0.5,0,0,0,1021,100,0.1,2.54
30078,1982,5,7,-11,5,0,0,0,1021,96,NA,NA
30079,1982,5,8,-7.5,6.5,5,0.05,1.27,1026,91,NA,NA
30080,1982,5,9,-4.5,6,0,0,0,1026,87,NA,NA
30081,1982,5,10,-6,7,2,0.04,1.016,1028,83,NA,NA
30082,1982,5,11,-2,4.5,2,0.04,1.016,1030,81,NA,NA
30083,1982,5,12,-6.5,4,20,0.39,9.906,1050,90,NA,NA
30084,1982,5,13,-6,-0.5,33,0.6,15.24,1083,94,NA,NA
30085,1982,5,14,-9,2,2,0.05,1.27,1085,91,NA,NA
30086,1982,5,15,-12,7,0,0,0,1085,86,NA,NA
30087,1982,5,16,-7,4,1,0.02,0.508,1086,82,NA,NA
30088,1982,5,17,-7,7.5,0,0,0,1086,76,NA,NA
30089,1982,5,18,-6.5,9,1,0.1,2.54,1087,71,NA,NA
30090,1982,5,19,-2.5,6.5,3,0.04,1.016,1090,66,NA,NA
30091,1982,5,20,-5.5,6.5,0,0,0,1090,60,NA,NA
30092,1982,5,21,-8,11,0,0,0,1090,54,NA,NA
30093,1982,5,22,-6,13.5,0,0,0,1090,47,NA,NA
30094,1982,5,23,-3.5,12.5,0,0,0,1090,40,NA,NA
30095,1982,5,24,-4.5,9.5,0,0,0,1090,37,NA,NA
30096,1982,5,25,-6,8.5,1,0.01,0.254,1091,30,NA,NA
30097,1982,5,26,-3.5,14.5,0,0,0,1091,25,NA,NA
30098,1982,5,27,-3.5,13,0,0,0,1091,19,NA,NA
30099,1982,5,28,-1,11,0,0,0,1091,11,NA,NA
30100,1982,5,29,-2,12,0,0,0,1091,6,NA,NA
30101,1982,5,30,-2,10.5,2,0.05,1.27,1093,2,NA,NA
30102,1982,5,31,-8,11,4,0.12,3.048,1097,0,NA,NA
30103,1982,6,1,-4,12,0,0,0,1097,0,NA,NA
30104,1982,6,2,-2,12.5,2,0.07,1.778,1099,0,NA,NA
30105,1982,6,3,-2,12,2,0.06,1.524,1101,0,NA,NA
30106,1982,6,4,NA,NA,0,0,0,1101,0,NA,NA
30107,1982,6,5,NA,NA,0,0,0,1101,0,NA,NA
30108,1982,6,6,NA,NA,0,0,0,1101,0,NA,NA
30109,1982,6,7,NA,NA,0,0,0,1101,0,NA,NA
30110,1982,6,8,NA,NA,0,0,0,1101,0,NA,NA
30111,1982,6,9,NA,NA,0,0,0,1101,0,NA,NA
30112,1982,6,10,NA,NA,0,0,0,1101,0,NA,NA
30113,1982,6,11,NA,NA,0,0,0,1101,0,NA,NA
30114,1982,6,12,NA,NA,0,0,0,1101,0,NA,NA
30115,1982,6,13,NA,NA,0,0,0,1101,0,NA,NA
30116,1982,6,14,NA,NA,0,0,0,1101,0,NA,NA
30117,1982,6,15,NA,NA,0,0,0,1101,0,NA,NA
30118,1982,6,16,NA,NA,0,0,0,1101,0,NA,NA
30119,1982,6,17,NA,NA,0,0,0,1101,0,NA,NA
30120,1982,6,18,NA,NA,0,0,0,1101,0,NA,NA
30121,1982,6,19,NA,NA,0,0,0,1101,0,NA,NA
30122,1982,6,20,NA,NA,0,0,0,1101,0,NA,NA
30123,1982,6,21,NA,NA,0,0,0,1101,0,NA,NA
30124,1982,6,22,NA,NA,0,0,0,1101,0,NA,NA
30125,1982,6,23,NA,NA,0,0,0,1101,0,NA,NA
30126,1982,6,24,NA,NA,0,0,0,1101,0,NA,NA
30127,1982,6,25,NA,NA,0,0,0,1101,0,NA,NA
30128,1982,6,26,NA,NA,0,0,0,1101,0,NA,NA
30129,1982,6,27,NA,NA,0,0,0,1101,0,NA,NA
30130,1982,6,28,NA,NA,0,0,0,1101,0,NA,NA
30131,1982,6,29,NA,NA,0,0,0,1101,0,NA,NA
30132,1982,6,30,NA,NA,0,0,0,1101,0,NA,NA
30133,1982,7,1,NA,NA,0,0,0,1101,0,NA,NA
30134,1982,7,2,NA,NA,0,0,0,1101,0,NA,NA
30135,1982,7,3,NA,NA,0,0,0,1101,0,NA,NA
30136,1982,7,4,NA,NA,0,0,0,1101,0,NA,NA
30137,1982,7,5,NA,NA,0,0,0,1101,0,NA,NA
30138,1982,7,6,NA,NA,0,0,0,1101,0,NA,NA
30139,1982,7,7,NA,NA,0,0,0,1101,0,NA,NA
30140,1982,7,8,NA,NA,0,0,0,1101,0,NA,NA
30141,1982,7,9,NA,NA,0,0,0,1101,0,NA,NA
30142,1982,7,10,NA,NA,0,0,0,1101,0,NA,NA
30143,1982,7,11,NA,NA,0,0,0,1101,0,NA,NA
30144,1982,7,12,NA,NA,0,0,0,1101,0,NA,NA
30145,1982,7,13,NA,NA,0,0,0,1101,0,NA,NA
30146,1982,7,14,NA,NA,0,0,0,1101,0,NA,NA
30147,1982,7,15,NA,NA,0,0,0,1101,0,NA,NA
30148,1982,7,16,NA,NA,0,0,0,1101,0,NA,NA
30149,1982,7,17,NA,NA,0,0,0,1101,0,NA,NA
30150,1982,7,18,NA,NA,0,0,0,1101,0,NA,NA
30151,1982,7,19,NA,NA,0,0,0,1101,0,NA,NA
30152,1982,7,20,NA,NA,0,0,0,1101,0,NA,NA
30153,1982,7,21,NA,NA,0,0,0,1101,0,NA,NA
30154,1982,7,22,NA,NA,0,0,0,1101,0,NA,NA
30155,1982,7,23,NA,NA,0,0,0,1101,0,NA,NA
30156,1982,7,24,NA,NA,0,0,0,1101,0,NA,NA
30157,1982,7,25,NA,NA,0,0,0,1101,0,NA,NA
30158,1982,7,26,NA,NA,0,0,0,1101,0,NA,NA
30159,1982,7,27,NA,NA,0,0,0,1101,0,NA,NA
30160,1982,7,28,NA,NA,0,0,0,1101,0,NA,NA
30161,1982,7,29,NA,NA,0,0,0,1101,0,NA,NA
30162,1982,7,30,NA,NA,0,0,0,1101,0,NA,NA
30163,1982,7,31,NA,NA,0,0,0,1101,0,NA,NA
30164,1982,8,1,NA,NA,0,0,0,1101,0,NA,NA
30165,1982,8,2,NA,NA,0,0,0,1101,0,NA,NA
30166,1982,8,3,NA,NA,0,0,0,1101,0,NA,NA
30167,1982,8,4,NA,NA,0,0,0,1101,0,NA,NA
30168,1982,8,5,NA,NA,0,0,0,1101,0,NA,NA
30169,1982,8,6,NA,NA,0,0,0,1101,0,NA,NA
30170,1982,8,7,NA,NA,0,0,0,1101,0,NA,NA
30171,1982,8,8,NA,NA,0,0,0,1101,0,NA,NA
30172,1982,8,9,NA,NA,0,0,0,1101,0,NA,NA
30173,1982,8,10,NA,NA,0,0,0,1101,0,NA,NA
30174,1982,8,11,NA,NA,0,0,0,1101,0,NA,NA
30175,1982,8,12,NA,NA,0,0,0,1101,0,NA,NA
30176,1982,8,13,NA,NA,0,0,0,1101,0,NA,NA
30177,1982,8,14,NA,NA,0,0,0,1101,0,NA,NA
30178,1982,8,15,NA,NA,0,0,0,1101,0,NA,NA
30179,1982,8,16,NA,NA,0,0,0,1101,0,NA,NA
30180,1982,8,17,NA,NA,0,0,0,1101,0,NA,NA
30181,1982,8,18,NA,NA,0,0,0,1101,0,NA,NA
30182,1982,8,19,NA,NA,0,0,0,1101,0,NA,NA
30183,1982,8,20,NA,NA,0,0,0,1101,0,NA,NA
30184,1982,8,21,NA,NA,0,0,0,1101,0,NA,NA
30185,1982,8,22,NA,NA,0,0,0,1101,0,NA,NA
30186,1982,8,23,NA,NA,0,0,0,1101,0,NA,NA
30187,1982,8,24,NA,NA,0,0,0,1101,0,NA,NA
30188,1982,8,25,NA,NA,0,0,0,1101,0,NA,NA
30189,1982,8,26,NA,NA,0,0,0,1101,0,NA,NA
30190,1982,8,27,NA,NA,0,0,0,1101,0,NA,NA
30191,1982,8,28,NA,NA,0,0,0,1101,0,NA,NA
30192,1982,8,29,NA,NA,0,0,0,1101,0,NA,NA
30193,1982,8,30,NA,NA,0,0,0,1101,0,NA,NA
30194,1982,8,31,NA,NA,0,0,0,1101,0,NA,NA
30195,1982,9,1,NA,NA,0,0,0,0,0,NA,NA
30196,1982,9,2,NA,NA,0,0,0,0,0,NA,NA
30197,1982,9,3,NA,NA,0,0,0,0,0,NA,NA
30198,1982,9,4,NA,NA,0,0,0,0,0,NA,NA
30199,1982,9,5,NA,NA,0,0,0,0,0,NA,NA
30200,1982,9,6,NA,NA,0,0,0,0,0,NA,NA
30201,1982,9,7,NA,NA,0,0,0,0,0,NA,NA
30202,1982,9,8,NA,NA,0,0,0,0,0,NA,NA
30203,1982,9,9,NA,NA,0,0,0,0,0,NA,NA
30204,1982,9,10,NA,NA,0,0,0,0,0,NA,NA
30205,1982,9,11,NA,NA,0,0,0,0,0,NA,NA
30206,1982,9,12,NA,NA,0,0,0,0,0,NA,NA
30207,1982,9,13,NA,NA,20,0.71,18.034,20,0,NA,NA
30208,1982,9,14,NA,NA,5,0.13,3.302,25,0,NA,NA
30209,1982,9,15,NA,NA,0,0,0,25,0,NA,NA
30210,1982,9,16,NA,NA,0,0,0,25,0,NA,NA
30211,1982,9,17,NA,NA,0,0,0,25,0,NA,NA
30212,1982,9,18,NA,NA,0,0,0,25,0,NA,NA
30213,1982,9,19,NA,NA,0,0,0,25,0,NA,NA
30214,1982,9,20,NA,NA,2,0.06,1.524,27,0,NA,NA
30215,1982,9,21,NA,NA,0,0,0,27,0,NA,NA
30216,1982,9,22,NA,NA,0,0,0,27,0,NA,NA
30217,1982,9,23,NA,NA,0,0,0,27,0,NA,NA
30218,1982,9,24,NA,NA,0,0,0,27,0,NA,NA
30219,1982,9,25,NA,NA,0,0,0,27,0,NA,NA
30220,1982,9,26,NA,NA,0,0,0,27,0,NA,NA
30221,1982,9,27,NA,NA,0,0,0,27,0,NA,NA
30222,1982,9,28,NA,NA,16,0.63,16.002,43,0,NA,NA
30223,1982,9,29,NA,NA,8,0.2,5.08,51,0,NA,NA
30224,1982,9,30,NA,NA,0,0,0,51,0,NA,NA
30225,1982,10,1,NA,NA,0,0,0,51,0,NA,NA
30226,1982,10,2,NA,NA,1,0.04,1.016,52,0,NA,NA
30227,1982,10,3,NA,NA,0,0,0,52,0,NA,NA
30228,1982,10,4,NA,NA,0,0,0,52,0,NA,NA
30229,1982,10,5,NA,NA,0,0,0,52,0,NA,NA
30230,1982,10,6,NA,NA,0,0,0,52,0,NA,NA
30231,1982,10,7,NA,NA,12,0.42,10.668,64,0,NA,NA
30232,1982,10,8,NA,NA,8,0.2,5.08,72,0,NA,NA
30233,1982,10,9,NA,NA,1,0.03,0.762,73,0,NA,NA
30234,1982,10,10,NA,NA,0,0,0,73,0,NA,NA
30235,1982,10,11,NA,NA,0,0,0,73,0,NA,NA
30236,1982,10,12,NA,NA,0,0,0,73,0,NA,NA
30237,1982,10,13,NA,NA,0,0,0,73,0,NA,NA
30238,1982,10,14,NA,NA,0,0,0,73,0,NA,NA
30239,1982,10,15,NA,NA,0,0,0,73,0,NA,NA
30240,1982,10,16,NA,NA,0,0,0,73,0,NA,NA
30241,1982,10,17,NA,NA,0,0,0,73,0,NA,NA
30242,1982,10,18,NA,NA,0,0,0,73,0,NA,NA
30243,1982,10,19,NA,NA,0,0,0,73,0,NA,NA
30244,1982,10,20,NA,NA,0,0,0,73,0,NA,NA
30245,1982,10,21,NA,NA,0,0,0,73,0,NA,NA
30246,1982,10,22,NA,NA,0,0,0,73,0,NA,NA
30247,1982,10,23,NA,NA,0,0,0,73,0,NA,NA
30248,1982,10,24,NA,NA,0,0,0,73,0,NA,NA
30249,1982,10,25,NA,NA,0,0,0,73,0,NA,NA
30250,1982,10,26,NA,NA,15,0.58,14.732,88,NA,NA,NA
30251,1982,10,27,NA,NA,3,0.1,2.54,91,NA,NA,NA
30252,1982,10,28,NA,NA,0,0,0,91,NA,NA,NA
30253,1982,10,29,NA,NA,1,0.04,1.016,92,NA,NA,NA
30254,1982,10,30,NA,NA,0,0,0,92,NA,NA,NA
30255,1982,10,31,NA,NA,0,0,0,92,0,NA,NA
30256,1982,11,1,NA,NA,15,0.68,17.272,107,35,NA,NA
30257,1982,11,2,NA,NA,0,0,0,107,30,NA,NA
30258,1982,11,3,-19,-1.5,0,0,0,107,26,NA,NA
30259,1982,11,4,-14,2,0,0,0,107,25,NA,NA
30260,1982,11,5,-16,4.5,0,0,0,107,24,NA,NA
30261,1982,11,6,-14.5,6.5,0,0,0,107,23,NA,NA
30262,1982,11,7,-12,6,0,0,0,107,22,NA,NA
30263,1982,11,8,-4.5,3,0,0,0,107,21,NA,NA
30264,1982,11,9,-6,2,17,0.65,16.51,124,37,NA,NA
30265,1982,11,10,-8,2.5,1,0.04,1.016,125,31,NA,NA
30266,1982,11,11,-10,-6.5,38,0.95,24.13,163,59,NA,NA
30267,1982,11,12,-14.5,-2,2,0.05,1.27,165,54,NA,NA
30268,1982,11,13,-18,-6.5,1,0.03,0.762,166,51,NA,NA
30269,1982,11,14,-27.5,-3,0,0,0,166,48,NA,NA
30270,1982,11,15,-22,0.5,0,0,0,166,47,NA,NA
30271,1982,11,16,-21,1.5,0,0,0,166,46,NA,NA
30272,1982,11,17,-15,4,0,0,0,166,45,NA,NA
30273,1982,11,18,-9,-1.5,3,0.06,1.524,169,47,NA,NA
30274,1982,11,19,-5.5,-2,23,0.53,13.462,192,62,NA,NA
30275,1982,11,20,-20.5,-6.5,7,0.16,4.064,199,62,NA,NA
30276,1982,11,21,-17,-3,22,0.49,12.446,221,76,NA,NA
30277,1982,11,22,-19,-6.5,27,0.42,10.668,248,92,NA,NA
30278,1982,11,23,-20,-3.5,2,0.03,0.762,250,77,NA,NA
30279,1982,11,24,-22,-4.5,0,0,0,250,75,NA,NA
30280,1982,11,25,-19.5,-0.5,0,0,0,250,71,NA,NA
30281,1982,11,26,-21,1,0,0,0,250,68,NA,NA
30282,1982,11,27,-17.5,0.5,0,0,0,250,67,NA,NA
30283,1982,11,28,-21,-1.5,0,0,0,250,66,NA,NA
30284,1982,11,29,-7.5,-5,24,0.49,12.446,274,84,NA,NA
30285,1982,11,30,-8.5,-4,18,0.39,9.906,292,94,NA,NA
30286,1982,12,1,-10,-8,12,0.29,7.366,304,87,NA,NA
30287,1982,12,2,-12,-8,13,0.32,8.128,317,92,NA,NA
30288,1982,12,3,-25.5,-4,0,0,0,317,87,NA,NA
30289,1982,12,4,-19,0.5,0,0,0,317,84,NA,NA
30290,1982,12,5,-10,-6,4,0.05,1.27,321,82,NA,NA
30291,1982,12,6,-18.5,0.5,0,0,0,321,81,NA,NA
30292,1982,12,7,-12,-2,0,0,0,321,77,NA,NA
30293,1982,12,8,-13.5,1.5,0,0,0,321,77,NA,NA
30294,1982,12,9,-13,4.5,0,0,0,321,74,NA,NA
30295,1982,12,10,-7,-3.5,3,0.05,1.27,324,74,NA,NA
30296,1982,12,11,-16.5,-4.5,0,0,0,324,73,NA,NA
30297,1982,12,12,-20,0.5,0,0,0,324,73,NA,NA
30298,1982,12,13,-18,-1.5,6,0.1,2.54,330,78,NA,NA
30299,1982,12,14,-20,-11,10,0.2,5.08,340,84,NA,NA
30300,1982,12,15,-23.5,-7,7,0.13,3.302,347,86,NA,NA
30301,1982,12,16,-11.5,3,0,0,0,347,82,NA,NA
30302,1982,12,17,-15.5,1,0,0,0,347,79,NA,NA
30303,1982,12,18,-18,-6.5,0,0,0,347,77,NA,NA
30304,1982,12,19,-23,-0.5,0,0,0,347,77,NA,NA
30305,1982,12,20,-18,1,0,0,0,347,75,NA,NA
30306,1982,12,21,-15,2,0,0,0,347,74,NA,NA
30307,1982,12,22,-12,-1.5,2,0.04,1.016,349,75,NA,NA
30308,1982,12,23,-10.5,-3.5,29,0.45,11.43,378,97,NA,NA
30309,1982,12,24,-21,-10,0,0,0,378,94,NA,NA
30310,1982,12,25,-25,-9.5,0,0,0,378,91,NA,NA
30311,1982,12,26,-24.5,-7,0,0,0,378,89,NA,NA
30312,1982,12,27,-21,-7,0,0,0,378,86,NA,NA
30313,1982,12,28,-25,-15.5,1,0.02,0.508,379,86,NA,NA
30314,1982,12,29,-31.5,-13,0,0,0,379,84,NA,NA
30315,1982,12,30,-29.5,-10.5,0,0,0,379,83,NA,NA
30316,1982,12,31,-28.5,-6.5,0,0,0,379,83,NA,NA
30317,1983,1,1,-25,-2.5,0,0,0,379,83,NA,NA
30318,1983,1,2,-24,-2.5,0,0,0,379,82,NA,NA
30319,1983,1,3,-24.5,-0.5,0,0,0,379,82,NA,NA
30320,1983,1,4,-20.5,-2,0,0,0,379,82,NA,NA
30321,1983,1,5,-15.5,0,0,0,0,379,81,NA,NA
30322,1983,1,6,-11.5,4,0,0,0,379,81,NA,NA
30323,1983,1,7,-13,-2,7,0.13,3.302,386,84,NA,NA
30324,1983,1,8,-16.5,0.5,1,0.02,0.508,387,82,NA,NA
30325,1983,1,9,-17,-9,6,0.12,3.048,393,85,NA,NA
30326,1983,1,10,-19,-3,0,0,0,393,83,NA,NA
30327,1983,1,11,-15,1.5,0,0,0,393,83,NA,NA
30328,1983,1,12,-20,4.5,0,0,0,393,82,NA,NA
30329,1983,1,13,-19,3.5,0,0,0,393,82,NA,NA
30330,1983,1,14,-17,3.5,0,0,0,393,82,NA,NA
30331,1983,1,15,-19.5,3,0,0,0,393,82,NA,NA
30332,1983,1,16,-20.5,3.5,0,0,0,393,82,NA,NA
30333,1983,1,17,-16,-6,4,0.06,1.524,397,83,NA,NA
30334,1983,1,18,-13.5,-1.5,4,0.06,1.524,401,85,NA,NA
30335,1983,1,19,-22,-5.5,2,0.03,0.762,403,86,NA,NA
30336,1983,1,20,-18.5,0,0,0,0,403,85,NA,NA
30337,1983,1,21,-16,-6.5,0,0,0,403,84,NA,NA
30338,1983,1,22,-18.5,-2.5,2,0.03,0.762,405,85,NA,NA
30339,1983,1,23,-19.5,-4.5,6,0.08,2.032,411,87,NA,NA
30340,1983,1,24,-21.5,-4,0,0,0,411,87,NA,NA
30341,1983,1,25,-18,-4.5,14,0.28,7.112,425,96,NA,NA
30342,1983,1,26,-21,-4,0,0,0,425,94,NA,NA
30343,1983,1,27,-15,0.5,0,0,0,425,92,NA,NA
30344,1983,1,28,-14.5,-3,4,0.07,1.778,429,92,NA,NA
30345,1983,1,29,-20,-4.5,5,0.08,2.032,434,94,NA,NA
30346,1983,1,30,-19,-3,13,0.25,6.35,447,103,NA,NA
30347,1983,1,31,-18.5,-2,0,0,0,447,100,NA,NA
30348,1983,2,1,-20.5,-6.5,6,0.07,1.778,453,101,NA,NA
30349,1983,2,2,-19,-9.5,0,0,0,453,99,NA,NA
30350,1983,2,3,-29.5,-6.5,0,0,0,453,98,NA,NA
30351,1983,2,4,-21,-4,7,0.13,3.302,460,102,NA,NA
30352,1983,2,5,-20,-8,14,0.24,6.096,474,110,NA,NA
30353,1983,2,6,-25.5,-8,0,0,0,474,107,NA,NA
30354,1983,2,7,-24,-6.5,22,0.39,9.906,496,122,NA,NA
30355,1983,2,8,-9.5,-5.5,26,0.52,13.208,522,140,NA,NA
30356,1983,2,9,-8.5,-2.5,16,0.31,7.874,538,140,NA,NA
30357,1983,2,10,-18,-2,6,0.13,3.302,544,135,NA,NA
30358,1983,2,11,-24.5,-4,7,0.16,4.064,551,135,NA,NA
30359,1983,2,12,-22,1.5,0,0,0,551,130,NA,NA
30360,1983,2,13,-16.5,1.5,0,0,0,551,125,NA,NA
30361,1983,2,14,-13,-0.5,0,0,0,551,122,NA,NA
30362,1983,2,15,-20,2,0,0,0,551,121,NA,NA
30363,1983,2,16,-15.5,1,1,0.03,0.762,552,121,NA,NA
30364,1983,2,17,-13.5,0,3,0.11,2.794,555,120,NA,NA
30365,1983,2,18,-16,2.5,0,0,0,555,118,NA,NA
30366,1983,2,19,-10.5,-5.5,10,0.13,3.302,565,120,NA,NA
30367,1983,2,20,-12,-0.5,1,0.02,0.508,566,119,NA,NA
30368,1983,2,21,-19,4.5,0,0,0,566,117,NA,NA
30369,1983,2,22,-13.5,4,0,0,0,566,115,NA,NA
30370,1983,2,23,-17,6,0,0,0,566,114,NA,NA
30371,1983,2,24,-17,5,0,0,0,566,113,NA,NA
30372,1983,2,25,-13,4,1,0.02,0.508,567,113,NA,NA
30373,1983,2,26,-8.5,-1,11,0.25,6.35,578,121,NA,NA
30374,1983,2,27,-10.5,1.5,7,0.17,4.318,585,122,NA,NA
30375,1983,2,28,-6,-1,38,0.89,22.606,623,152,NA,NA
30376,1983,3,1,-5,5,17,0.31,7.874,640,150,NA,NA
30377,1983,3,2,-9,3.5,2,0.04,1.016,642,146,NA,NA
30378,1983,3,3,-16,1.5,0,0,0,642,144,NA,NA
30379,1983,3,4,-10.5,-0.5,4,0.07,1.778,646,142,NA,NA
30380,1983,3,5,-5,-1.5,9,0.16,4.064,655,140,NA,NA
30381,1983,3,6,-8.5,-5,14,0.22,5.588,669,143,NA,NA
30382,1983,3,7,-10,-1,5,0.1,2.54,674,139,NA,NA
30383,1983,3,8,-7,-1.5,5,0.09,2.286,679,137,NA,NA
30384,1983,3,9,-14.5,4,0,0,0,679,134,NA,NA
30385,1983,3,10,-15,9.5,0,0,0,679,132,NA,NA
30386,1983,3,11,-10,7,1,0.01,0.254,680,129,NA,NA
30387,1983,3,12,-5,1.5,18,0.31,7.874,698,135,NA,NA
30388,1983,3,13,-11.5,7,1,0.02,0.508,699,130,NA,NA
30389,1983,3,14,-2.5,6,15,0.27,6.858,714,134,NA,NA
30390,1983,3,15,-12,-1,5,0.08,2.032,719,134,NA,NA
30391,1983,3,16,-20.5,-2,1,0.02,0.508,720,134,NA,NA
30392,1983,3,17,-11,-2,11,0.2,5.08,731,142,NA,NA
30393,1983,3,18,-8.5,4.5,25,0.46,11.684,756,156,NA,NA
30394,1983,3,19,-10,-1,12,0.3,7.62,768,155,NA,NA
30395,1983,3,20,-17,-8,2,0.04,1.016,770,153,NA,NA
30396,1983,3,21,-27,-1.5,0,0,0,770,152,NA,NA
30397,1983,3,22,-18,-2,4,0.07,1.778,774,151,NA,NA
30398,1983,3,23,-14.5,0,21,0.34,8.636,795,162,NA,NA
30399,1983,3,24,-11,-4,20,0.37,9.398,815,171,NA,NA
30400,1983,3,25,-11.5,-5,10,0.23,5.842,825,171,NA,NA
30401,1983,3,26,-12,-6.5,6,0.11,2.794,831,169,NA,NA
30402,1983,3,27,-21,-1,1,0.02,0.508,832,163,NA,NA
30403,1983,3,28,-11.5,0,52,1.04,26.416,884,200,NA,NA
30404,1983,3,29,-9,0,8,0.16,4.064,892,183,NA,NA
30405,1983,3,30,-15.5,2,1,0.02,0.508,893,176,NA,NA
30406,1983,3,31,-6,2,18,0.56,14.224,911,184,NA,NA
30407,1983,4,1,-10.5,-4.5,5,0.12,3.048,916,177,NA,NA
30408,1983,4,2,-21.5,0,0,0,0,916,173,NA,NA
30409,1983,4,3,-10,-5.5,18,0.44,11.176,934,182,NA,NA
30410,1983,4,4,-20,-10,3,0.07,1.778,937,178,NA,NA
30411,1983,4,5,-27,-3.5,0,0,0,937,175,NA,NA
30412,1983,4,6,-27.5,0,0,0,0,937,172,NA,NA
30413,1983,4,7,-22.5,-1,0,0,0,937,170,NA,NA
30414,1983,4,8,-24.5,-4,1,0.02,0.508,938,169,NA,NA
30415,1983,4,9,-10,-0.5,4,0.09,2.286,942,169,NA,NA
30416,1983,4,10,-13.5,5.5,0,0,0,942,165,NA,NA
30417,1983,4,11,-12,2,10,0.16,4.064,952,170,NA,NA
30418,1983,4,12,-9,0.5,10,0.16,4.064,962,166,NA,NA
30419,1983,4,13,-19,-4,5,0.07,1.778,967,166,NA,NA
30420,1983,4,14,-23.5,-0.5,0,0,0,967,165,NA,NA
30421,1983,4,15,-22,2,0,0,0,967,163,NA,NA
30422,1983,4,16,-20.5,3.5,0,0,0,967,161,NA,NA
30423,1983,4,17,-16,6.5,0,0,0,967,160,NA,NA
30424,1983,4,18,-13.5,8.5,0,0,0,967,157,NA,NA
30425,1983,4,19,-6.5,3,22,0.63,16.002,989,164,NA,NA
30426,1983,4,20,-10,6,2,0.05,1.27,991,162,NA,NA
30427,1983,4,21,-4.5,4.5,11,0.28,7.112,1002,160,NA,NA
30428,1983,4,22,-6.5,3.5,3,0.07,1.778,1005,155,NA,NA
30429,1983,4,23,-7,12,0,0,0,1005,150,NA,NA
30430,1983,4,24,-8,12,0,0,0,1005,145,NA,NA
30431,1983,4,25,-3,9,0,0,0,1005,141,NA,NA
30432,1983,4,26,-6,4.5,0,0,0,1005,137,NA,NA
30433,1983,4,27,-4.5,0,16,0.27,6.858,1021,148,NA,NA
30434,1983,4,28,-3,3,29,0.54,13.716,1050,154,NA,NA
30435,1983,4,29,-2.5,2,22,0.44,11.176,1072,158,NA,NA
30436,1983,4,30,-3.5,-1.5,33,0.73,18.542,1105,175,NA,NA
30437,1983,5,1,-6,0.5,22,0.57,14.478,1127,165,NA,NA
30438,1983,5,2,-9,0.5,2,0.05,1.27,1129,157,NA,NA
30439,1983,5,3,-8,5,4,0.1,2.54,1133,150,NA,NA
30440,1983,5,4,-13,6.5,5,0.09,2.286,1138,146,NA,NA
30441,1983,5,5,-10,6.5,0,0,0,1138,144,NA,NA
30442,1983,5,6,-5,-2,31,0.83,21.082,1169,161,NA,NA
30443,1983,5,7,-11,5.5,0,0,0,1169,145,NA,NA
30444,1983,5,8,-9.5,11,0,0,0,1169,139,NA,NA
30445,1983,5,9,-8,10.5,0,0,0,1169,134,NA,NA
30446,1983,5,10,-5,11,0,0,0,1169,128,NA,NA
30447,1983,5,11,-6,6.5,1,0.02,0.508,1170,127,NA,NA
30448,1983,5,12,-8,3.5,2,0.03,0.762,1172,124,NA,NA
30449,1983,5,13,-9,3,10,0.2,5.08,1182,130,NA,NA
30450,1983,5,14,-8,0.5,14,0.28,7.112,1196,133,NA,NA
30451,1983,5,15,-7,1,14,0.31,7.874,1210,129,NA,NA
30452,1983,5,16,-6.5,1,13,0.25,6.35,1223,135,NA,NA
30453,1983,5,17,-8.5,-2.5,32,0.77,19.558,1255,146,NA,NA
30454,1983,5,18,-7,3.5,2,0.05,1.27,1257,135,NA,NA
30455,1983,5,19,-6.5,5,5,0.12,3.048,1262,130,NA,NA
